Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1239	0.1108	99.89	8.882	NA-NA	HIGH	NA-NA	9	8.882	85/88	99.89	0	IMGVR_UViG_3300045988_102762|3300045988|Ga0495776_023781
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1236	0.0561	95.92	8.857	NA-NA	HIGH	NA-NA	12	8.857	14/51	95.92	0	IMGVR_UViG_3300029018_000135|3300029018|Ga0169593_100028|2-11865
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1228	0.0634	95.95	8.800	NA-NA	HIGH	NA-NA	10	8.800	15/54	95.95	0	IMGVR_UViG_2526164596_000007|2526164596|2526179897
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1223	0.0513	95.69	8.769	NA-NA	HIGH	NA-NA	8	8.769	13/51	95.69	30	IMGVR_UViG_3300029505_000105|3300029505|Ga0244823_100221|81957-92913
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1221	0.0541	95.50	8.750	NA-NA	HIGH	NA-NA	9	8.750	12/50	95.50	22	IMGVR_UViG_3300029444_000303|3300029444|Ga0243728_1002610
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1220	0.1181	98.89	8.744	NA-NA	HIGH	NA-NA	8	8.744	82/116	98.89	0	IMGVR_UViG_3300029315_000130|3300029315|Ga0242753_101335
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1219	0.1627	98.87	8.740	NA-NA	HIGH	NA-NA	10	8.740	104/148	98.87	3	IMGVR_UViG_3300029108_000160|3300029108|Ga0169642_100223|3-34877
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1218	0.2112	96.28	8.729	NA-NA	HIGH	NA-NA	8	8.729	59/191	96.28	129	IMGVR_UViG_3300029698_000323|3300029698|Ga0245184_100127|96560-141890
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1214	0.1042	95.30	8.700	NA-NA	HIGH	NA-NA	8	8.700	20/89	95.30	5	IMGVR_UViG_3300029607_000194|3300029607|Ga0244907_101192
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1207	0.0498	99.69	8.653	NA-NA	HIGH	NA-NA	8	8.653	49/54	99.69	0	IMGVR_UViG_3300029197_000149|3300029197|Ga0167473_100668|13232-24012
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1198	0.1117	95.38	8.583	NA-NA	HIGH	NA-NA	9	8.583	24/104	95.38	33	IMGVR_UViG_3300045988_162814|3300045988|Ga0495776_070139
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1196	0.0911	96.10	8.571	NA-NA	HIGH	NA-NA	8	8.571	28/96	96.10	8	IMGVR_UViG_3300007714_000241|3300007714|Ga0105661_1001053
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1186	0.0640	98.52	8.500	NA-NA	HIGH	NA-NA	7	8.500	34/54	98.52	16	IMGVR_UViG_3300029523_000182|3300029523|Ga0244821_101743
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1183	0.2633	96.07	8.481	NA-NA	HIGH	NA-NA	10	8.481	77/267	96.07	38	IMGVR_UViG_7000000334_000150|7000000334|SRS015217_WUGC_scaffold_31525
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1181	0.1964	98.27	8.467	NA-NA	HIGH	NA-NA	8	8.467	107/184	98.27	18	IMGVR_UViG_3300014527_000067|3300014527|Ga0169738_100018|173079-216536
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1178	0.1041	95.60	8.440	NA-NA	HIGH	NA-NA	8	8.440	25/101	95.60	54	IMGVR_UViG_3300035649_000114|3300035649|Ga0134437_00218|13247-36361
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1171	0.0944	95.63	8.391	NA-NA	HIGH	NA-NA	7	8.391	23/92	95.63	13	IMGVR_UViG_3300029096_000057|3300029096|Ga0169213_100726
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1170	0.2683	96.14	8.390	NA-NA	HIGH	NA-NA	8	8.390	77/261	96.14	152	IMGVR_UViG_3300045988_078585|3300045988|Ga0495776_036397
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1168	0.0752	95.83	8.375	NA-NA	HIGH	NA-NA	11	8.375	16/60	95.83	16	IMGVR_UViG_3300023486_000150|3300023486|Ga0257044_11098
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1167	0.5082	99.52	8.367	NA-NA	HIGH	NA-NA	8	8.367	422/490	99.52	0	IMGVR_UViG_2854072351_000001|2854072351|2854072373|191904-305691
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1160	0.0838	99.16	8.312	NA-NA	HIGH	NA-NA	9	8.312	64/83	99.16	1	IMGVR_UViG_3300006298_000141|3300006298|Ga0099618_100660
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1156	0.0977	95.31	8.286	NA-NA	HIGH	NA-NA	8	8.286	21/93	95.31	31	IMGVR_UViG_3300014941_000011|3300014941|Ga0134385_100358
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1144	0.0684	96.00	8.200	NA-NA	HIGH	NA-NA	8	8.200	20/71	96.00	30	IMGVR_UViG_3300007361_000143|3300007361|Ga0104787_101799
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1144	0.0869	95.75	8.200	NA-NA	HIGH	NA-NA	8	8.200	25/96	95.75	33	IMGVR_UViG_3300029251_000076|3300029251|Ga0167475_101303
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1143	0.1470	95.06	8.192	NA-NA	HIGH	NA-NA	9	8.192	26/125	95.06	0	IMGVR_UViG_3300045988_175579|3300045988|Ga0495776_104095
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1141	0.1106	96.17	8.179	NA-NA	HIGH	NA-NA	10	8.179	28/94	96.17	35	IMGVR_UViG_3300028997_000005|3300028997|Ga0169671_100255
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1137	0.0648	97.52	8.147	NA-NA	HIGH	NA-NA	8	8.147	34/74	97.52	17	IMGVR_UViG_2576861539_000003|2576861539|2576895590|9420-24310
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1137	0.1179	96.23	8.146	NA-NA	HIGH	NA-NA	8	8.146	41/135	96.23	66	IMGVR_UViG_3300029589_000332|3300029589|Ga0245106_100728|2-27125
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1131	0.0993	96.24	8.103	NA-NA	HIGH	NA-NA	6	8.103	29/95	96.24	34	IMGVR_UViG_3300029389_000432|3300029389|Ga0243995_1000119|65396-88356
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1130	0.1526	98.90	8.102	NA-NA	HIGH	NA-NA	8	8.102	98/138	98.90	4	IMGVR_UViG_3300045988_138491|3300045988|Ga0495776_143967
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1128	0.0692	97.61	8.086	NA-NA	HIGH	NA-NA	9	8.086	35/74	97.61	27	IMGVR_UViG_3300039352_000018|3300039352|Ga0169247_0258
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1124	0.0649	99.71	8.056	NA-NA	HIGH	NA-NA	8	8.056	54/59	99.71	0	IMGVR_UViG_3300029339_000282|3300029339|Ga0242823_1002385
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1116	0.0789	95.51	8.000	NA-NA	HIGH	NA-NA	8	8.000	19/79	95.51	52	IMGVR_UViG_3300029734_000176|3300029734|Ga0245168_101656
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1114	0.0737	99.76	7.984	NA-NA	HIGH	NA-NA	8	7.984	64/69	99.76	0	IMGVR_UViG_3300029052_000179|3300029052|Ga0169758_100833
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1113	0.1402	96.94	7.981	NA-NA	HIGH	NA-NA	7	7.981	53/139	96.94	49	IMGVR_UViG_3300008705_000209|3300008705|Ga0113869_1000778
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1110	0.0814	96.08	7.958	NA-NA	HIGH	NA-NA	8	7.958	24/83	96.08	23	IMGVR_UViG_3300030387_000193|3300030387|Ga0168759_101212
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1108	0.1994	97.36	7.943	NA-NA	HIGH	NA-NA	7	7.943	88/202	97.36	0	IMGVR_UViG_3300029665_000083|3300029665|Ga0243765_100384
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1105	0.0676	98.81	7.918	NA-NA	HIGH	NA-NA	7	7.918	49/71	98.81	0	IMGVR_UViG_7000000077_000066|7000000077|C471090
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1099	0.0725	99.90	7.875	NA-NA	HIGH	NA-NA	7	7.875	64/66	99.90	0	IMGVR_UViG_3300029339_000290|3300029339|Ga0242823_1002111
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1098	0.1492	95.47	7.868	NA-NA	HIGH	NA-NA	9	7.868	38/160	95.47	20	IMGVR_UViG_3300014549_000147|3300014549|Ga0134379_100050|511-36042
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1096	0.0551	95.52	7.857	NA-NA	HIGH	NA-NA	9	7.857	14/58	95.52	0	IMGVR_UViG_2617270950_000005|2617270950|2617319222
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1096	0.0908	97.09	7.853	NA-NA	HIGH	NA-NA	8	7.853	34/85	97.09	36	IMGVR_UViG_3300008103_000233|3300008103|Ga0114180_101227
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1086	0.5506	97.70	7.784	NA-NA	HIGH	NA-NA	7	7.784	282/581	97.70	140	IMGVR_UViG_3300029694_000340|3300029694|Ga0245247_100044|3-132533
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1079	0.1107	99.18	7.730	NA-NA	HIGH	NA-NA	8	7.730	89/115	99.18	0	IMGVR_UViG_3300045988_061680|3300045988|Ga0495776_088196
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1074	0.1194	97.30	7.698	NA-NA	HIGH	NA-NA	7	7.698	63/147	97.30	48	IMGVR_UViG_3300008523_000024|3300008523|Ga0115231_1000738
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1073	0.0553	95.09	7.692	NA-NA	HIGH	NA-NA	7	7.692	13/62	95.09	7	IMGVR_UViG_3300029554_000207|3300029554|Ga0245041_101511
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1070	0.0598	98.32	7.667	NA-NA	HIGH	NA-NA	6	7.667	45/76	98.32	0	IMGVR_UViG_3300014028_000074|3300014028|Ga0117810_1000351
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1065	0.0748	95.59	7.632	NA-NA	HIGH	NA-NA	7	7.632	19/77	95.59	21	IMGVR_UViG_3300029237_000345|3300029237|Ga0167477_101012
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1064	0.0540	97.35	7.630	NA-NA	HIGH	NA-NA	6	7.630	27/62	97.35	1	IMGVR_UViG_3300029476_000154|3300029476|Ga0244146_101757
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1059	0.0786	95.66	7.593	NA-NA	HIGH	NA-NA	8	7.593	27/107	95.66	76	IMGVR_UViG_3300029493_000381|3300029493|Ga0244010_1000243|72260-91657
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1050	0.0473	99.06	7.526	NA-NA	HIGH	NA-NA	9	7.526	38/51	99.06	4	IMGVR_UViG_3300029128_000036|3300029128|Ga0168745_102245
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1049	0.0885	96.37	7.519	NA-NA	HIGH	NA-NA	7	7.519	27/85	96.37	37	IMGVR_UViG_3300029540_000142|3300029540|Ga0244948_101040
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1045	0.0486	98.78	7.488	NA-NA	HIGH	NA-NA	9	7.488	41/60	98.78	3	IMGVR_UViG_3300039322_000244|3300039322|Ga0169808_01079
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1044	0.1068	95.09	7.480	NA-NA	HIGH	NA-NA	8	7.480	25/119	95.09	39	IMGVR_UViG_2849827911_000003|2849827911|2849827932
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1041	0.3397	99.96	7.462	NA-NA	HIGH	NA-NA	6	7.462	364/369	99.96	0	IMGVR_UViG_3300045988_178601|3300045988|Ga0495776_039656
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1040	0.1505	96.44	7.451	NA-NA	HIGH	NA-NA	6	7.451	51/157	96.44	11	IMGVR_UViG_3300029711_000277|3300029711|Ga0245193_100402|42419-80247
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1030	0.0664	95.75	7.385	NA-NA	HIGH	NA-NA	7	7.385	13/50	95.75	32	IMGVR_UViG_3300030418_000020|3300030418|Ga0238512_100029
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1028	0.0600	96.36	7.368	NA-NA	HIGH	NA-NA	6	7.368	19/60	96.36	29	IMGVR_UViG_3300028987_000060|3300028987|Ga0169644_100488
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1028	0.0693	96.70	7.367	NA-NA	HIGH	NA-NA	8	7.367	30/85	96.70	0	IMGVR_UViG_3300029016_000047|3300029016|Ga0169614_100924
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1025	0.1387	98.06	7.350	NA-NA	HIGH	NA-NA	7	7.350	80/147	98.06	0	IMGVR_UViG_3300029608_000258|3300029608|Ga0245152_100761
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1023	0.1490	95.98	7.333	NA-NA	HIGH	NA-NA	5	7.333	48/171	95.98	67	IMGVR_UViG_2882847703_000003|2882847703|2882847770|51-38114
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1022	0.0861	97.38	7.326	NA-NA	HIGH	NA-NA	7	7.326	43/98	97.38	0	IMGVR_UViG_3300014963_000723|3300014963|Ga0134523_1003552
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1022	0.1135	99.85	7.325	NA-NA	HIGH	NA-NA	7	7.325	123/129	99.85	6	IMGVR_UViG_7000000433_000039|7000000433|SRS050752_LANL_scaffold_24340
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1018	0.2189	99.34	7.295	NA-NA	HIGH	NA-NA	7	7.295	193/237	99.34	0	IMGVR_UViG_2833376260_000003|2833376260|2833376293|81172-137374
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1011	0.0629	97.14	7.250	NA-NA	HIGH	NA-NA	7	7.250	24/59	97.14	26	IMGVR_UViG_3300008672_000242|3300008672|Ga0111519_102054
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1010	0.1830	96.10	7.242	NA-NA	HIGH	NA-NA	5	7.242	62/213	96.10	145	IMGVR_UViG_3300029762_000130|3300029762|Ga0245183_100507
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1010	0.2968	97.29	7.242	NA-NA	HIGH	NA-NA	6	7.242	149/349	97.29	145	IMGVR_UViG_3300029292_000256|3300029292|Ga0167469_100069|32407-109190
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1010	0.0831	95.95	7.240	NA-NA	HIGH	NA-NA	7	7.240	25/90	95.95	1	IMGVR_UViG_3300006464_000220|3300006464|Ga0100221_1001394
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1010	0.0713	95.94	7.238	NA-NA	HIGH	NA-NA	8	7.238	21/76	95.94	22	IMGVR_UViG_3300029020_000102|3300029020|Ga0169702_100798
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1004	0.1512	97.13	7.194	NA-NA	HIGH	NA-NA	7	7.194	62/153	97.13	0	IMGVR_UViG_3300045988_098572|3300045988|Ga0495776_025758
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.1002	0.2005	95.76	7.182	NA-NA	HIGH	NA-NA	7	7.182	55/211	95.76	18	IMGVR_UViG_3300029387_000105|3300029387|Ga0243994_100466
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0997	0.0952	96.52	7.143	NA-NA	HIGH	NA-NA	7	7.143	35/105	96.52	57	IMGVR_UViG_3300029465_000089|3300029465|Ga0244121_100821
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0996	0.0521	99.89	7.140	NA-NA	HIGH	NA-NA	6	7.140	57/59	99.89	0	IMGVR_UViG_3300029767_000339|3300029767|Ga0243804_100577|43620-57283
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0991	0.2207	97.52	7.102	NA-NA	HIGH	NA-NA	7	7.102	118/257	97.52	139	IMGVR_UViG_3300008622_000371|3300008622|Ga0111363_100032|45924-104145
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0973	0.1021	96.18	6.971	NA-NA	HIGH	NA-NA	6	6.971	35/117	96.18	8	IMGVR_UViG_3300029441_000265|3300029441|Ga0243753_1001787
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0973	0.0453	98.13	6.971	NA-NA	HIGH	NA-NA	5	6.971	34/61	98.13	6	IMGVR_UViG_3300029018_000069|3300029018|Ga0169593_100964
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0972	0.0575	97.33	6.969	NA-NA	HIGH	NA-NA	5	6.969	32/74	97.33	0	IMGVR_UViG_3300029709_000287|3300029709|Ga0245177_102354
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0967	0.0595	95.07	6.933	NA-NA	HIGH	NA-NA	6	6.933	15/72	95.07	8	IMGVR_UViG_3300029874_000218|3300029874|Ga0245322_101817
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0967	0.0555	95.31	6.929	NA-NA	HIGH	NA-NA	6	6.929	14/62	95.31	21	IMGVR_UViG_3300029852_000263|3300029852|Ga0245291_102155
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0966	0.0640	96.36	6.923	NA-NA	HIGH	NA-NA	6	6.923	26/82	96.36	16	IMGVR_UViG_3300029220_000201|3300029220|Ga0168707_100996
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0962	0.0972	99.97	6.894	NA-NA	HIGH	NA-NA	7	6.894	104/105	99.97	0	IMGVR_UViG_3300029586_000021|3300029586|Ga0243865_1001197
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0959	0.0617	96.35	6.875	NA-NA	HIGH	NA-NA	7	6.875	24/76	96.35	2	IMGVR_UViG_3300029381_000396|3300029381|Ga0243902_1002517
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0948	0.0471	97.24	6.793	NA-NA	HIGH	NA-NA	7	6.793	29/69	97.24	0	IMGVR_UViG_3300029218_000142|3300029218|Ga0168718_101351
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0948	0.0626	97.09	6.792	NA-NA	HIGH	NA-NA	7	6.792	24/60	97.09	0	IMGVR_UViG_7000000142_000043|7000000142|SRS016753_Baylor_scaffold_781
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0945	0.0728	95.11	6.773	NA-NA	HIGH	NA-NA	7	6.773	22/104	95.11	20	IMGVR_UViG_3300007796_000308|3300007796|Ga0105889_100879|1-20136
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0944	0.0504	97.19	6.769	NA-NA	HIGH	NA-NA	7	6.769	26/63	97.19	12	IMGVR_UViG_3300006747_000133|3300006747|Ga0101801_101463
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0942	0.0592	98.75	6.750	NA-NA	HIGH	NA-NA	8	6.750	48/71	98.75	12	IMGVR_UViG_3300029457_000077|3300029457|Ga0244117_100962
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0936	0.0608	98.61	6.708	NA-NA	HIGH	NA-NA	7	6.708	48/74	98.61	5	IMGVR_UViG_3300029351_000066|3300029351|Ga0242803_100772
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0934	0.0657	99.19	6.695	NA-NA	HIGH	NA-NA	7	6.695	59/76	99.19	0	IMGVR_UViG_3300029124_000275|3300029124|Ga0169224_1000844
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0933	0.0479	100.00	6.684	NA-NA	HIGH	NA-NA	7	6.684	57/57	100.00	0	IMGVR_UViG_3300029332_000054|3300029332|Ga0243782_102473
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0930	0.0562	96.40	6.667	NA-NA	HIGH	NA-NA	7	6.667	18/56	96.40	32	IMGVR_UViG_3300029401_000146|3300029401|Ga0242819_101476
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0929	0.1019	96.09	6.658	NA-NA	HIGH	NA-NA	7	6.658	38/131	96.09	61	IMGVR_UViG_3300008712_000076|3300008712|Ga0113873_100791
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0929	0.0562	96.52	6.655	NA-NA	HIGH	NA-NA	7	6.655	29/87	96.52	0	IMGVR_UViG_7000000587_000103|7000000587|SRS023971_Baylor_scaffold_3896
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0928	0.0845	95.46	6.652	NA-NA	HIGH	NA-NA	5	6.652	23/97	95.46	16	IMGVR_UViG_3300029851_000225|3300029851|Ga0245290_100019|253153-276960
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	imgvr_reps.fna	0.0928	0.0845	97.04	6.649	NA-NA	HIGH	NA-NA	3	6.649	37/94	97.04	44	IMGVR_UViG_3300039369_000043|3300039369|Ga0169263_00040|1-23812
